timestamp,open,high,low,close,volume
2024-11-01 20:30:00,69417.0,69450.0,69401.3,69445.5,49.986
2024-11-01 20:31:00,69445.5,69454.8,69432.0,69436.6,35.917
2024-11-01 20:32:00,69436.6,69455.0,69436.6,69439.8,25.111
2024-11-01 20:33:00,69439.8,69456.0,69433.5,69453.2,87.284
2024-11-01 20:34:00,69453.2,69475.0,69453.1,69474.6,39.06
2024-11-01 20:35:00,69474.6,69474.6,69413.1,69413.1,48.698
2024-11-01 20:36:00,69413.1,69413.2,69378.0,69383.0,43.535
2024-11-01 20:37:00,69383.0,69397.4,69354.3,69394.7,43.843
2024-11-01 20:38:00,69394.7,69411.9,69394.6,69410.5,14.796
2024-11-01 20:39:00,69410.5,69416.6,69396.1,69412.0,18.095
2024-11-01 20:40:00,69412.0,69459.7,69412.0,69459.7,6.915
2024-11-01 20:41:00,69459.7,69469.3,69434.3,69440.1,52.056
2024-11-01 20:42:00,69440.1,69449.6,69433.0,69449.6,10.907
2024-11-01 20:43:00,69449.6,69449.6,69433.0,69433.1,23.088
2024-11-01 20:44:00,69433.1,69464.5,69418.4,69445.7,32.099
2024-11-01 20:45:00,69445.7,69456.0,69424.2,69444.8,23.551
2024-11-01 20:46:00,69444.8,69444.9,69368.6,69368.7,22.655
2024-11-01 20:47:00,69368.7,69370.7,69312.1,69321.7,94.256
2024-11-01 20:48:00,69321.7,69325.1,69287.1,69287.1,30.126
2024-11-01 20:49:00,69287.1,69305.4,69287.1,69301.3,24.39
2024-11-01 20:50:00,69301.3,69301.3,69280.0,69298.5,24.416
2024-11-01 20:51:00,69298.5,69298.6,69208.5,69215.2,209.362
2024-11-01 20:52:00,69215.2,69223.6,69191.0,69202.7,86.503
2024-11-01 20:53:00,69202.7,69207.9,69202.6,69206.3,17.174
2024-11-01 20:54:00,69206.3,69206.3,69172.1,69172.1,56.334
2024-11-01 20:55:00,69172.1,69187.5,69171.6,69171.6,59.08
2024-11-01 20:56:00,69171.6,69186.7,69171.6,69186.7,37.178
2024-11-01 20:57:00,69186.7,69310.9,69186.6,69300.0,105.666
2024-11-01 20:58:00,69300.0,69324.0,69226.4,69226.4,64.966
2024-11-01 20:59:00,69226.4,69252.7,69217.9,69250.0,39.005
2024-11-01 21:00:00,69250.0,69250.0,69208.5,69244.0,30.005
2024-11-01 21:01:00,69244.0,69244.0,69208.9,69222.3,23.951
2024-11-01 21:02:00,69222.3,69226.5,69156.7,69161.4,132.211
2024-11-01 21:03:00,69161.4,69207.9,69161.4,69200.1,32.15
2024-11-01 21:04:00,69200.1,69229.4,69186.6,69229.3,37.986
2024-11-01 21:05:00,69229.3,69254.6,69229.3,69242.8,12.045
2024-11-01 21:06:00,69242.8,69266.5,69242.8,69266.4,6.647
2024-11-01 21:07:00,69266.4,69334.3,69261.8,69311.4,67.372
2024-11-01 21:08:00,69311.4,69352.3,69311.4,69343.9,64.731
2024-11-01 21:09:00,69343.9,69350.9,69319.2,69327.0,21.623
2024-11-01 21:10:00,69327.0,69354.1,69327.0,69354.1,36.431
2024-11-01 21:11:00,69354.1,69361.6,69308.0,69325.1,53.544
2024-11-01 21:12:00,69325.1,69325.1,69309.0,69309.0,43.785
2024-11-01 21:13:00,69309.0,69309.0,69280.2,69282.8,24.421
2024-11-01 21:14:00,69282.8,69282.8,69225.3,69244.0,34.712
2024-11-01 21:15:00,69244.0,69279.0,69220.0,69279.0,40.613
2024-11-01 21:16:00,69279.0,69279.0,69265.2,69275.7,18.651
2024-11-01 21:17:00,69275.7,69279.2,69240.0,69279.2,67.545
2024-11-01 21:18:00,69279.2,69279.2,69249.9,69249.9,36.923
2024-11-01 21:19:00,69249.9,69250.0,69223.0,69232.6,19.4
2024-11-01 21:20:00,69232.6,69232.6,69198.2,69202.8,36.848
2024-11-01 21:21:00,69202.8,69212.9,69169.4,69169.5,24.779
2024-11-01 21:22:00,69169.5,69169.5,69005.5,69028.6,549.056
2024-11-01 21:23:00,69028.6,69076.7,68977.0,68981.5,130.115
2024-11-01 21:24:00,68981.5,68988.7,68953.2,68977.8,128.291
2024-11-01 21:25:00,68977.8,68977.9,68900.0,68961.3,120.069
2024-11-01 21:26:00,68961.3,69041.7,68959.8,69001.0,136.888
2024-11-01 21:27:00,69001.0,69048.8,69001.0,69048.0,59.521
2024-11-01 21:28:00,69048.0,69055.6,68966.4,68966.5,40.771
2024-11-01 21:29:00,68966.5,68983.5,68950.0,68955.1,30.913
2024-11-01 21:30:00,68955.1,69164.8,68955.1,69158.4,539.88
2024-11-01 21:31:00,69158.4,69160.3,69045.1,69072.9,102.249
2024-11-01 21:32:00,69072.9,69073.0,69065.9,69065.9,17.182
2024-11-01 21:33:00,69065.9,69103.1,69065.9,69066.0,34.914
